Name,Description,Category,URL,Small_Image,Large_Image,Tags
Harbour,"Een Moldavische en een Kroatische man schilderen een hijskraan in een verlaten uithoek van de Rotterdamse haven, en vinden daar een lijk in het water. Ze zijn niet in de positie om zelf de politie te bellen. Terwijl ze een andere oplossing zoeken, beginnen ze aarzelend aan hun werkdag.",Films,https://www.npostart.nl/harbour/13-04-2018/POMS_NTR_13005959,https://images.npo.nl/tile/320x180/1036167.jpg,https://images.npo.nl/tile/320x180/1036167.jpg,"['Drama', 'Mystery']"
Zeep,"In Zeep vergezellen we de Vlaamse gepensioneerden Gerben en Louise tijdens hun weekendje weg in Amsterdam. Hun verblijf in Hotel Aphrodite lijkt in eerste instantie enkel in het teken te staan van geploeter door toeristenmassa’s en zwijgzame etentjes. Maar als Louise de hotelzeep van Aphrodite ontdekt, krijgt het weekend een onverwachte en magische wending.",Films,https://www.npostart.nl/zeep/13-04-2018/POMS_NTR_13005956,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1130000/1130868.jpg?cb=1641055153,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1130000/1130868.jpg?cb=1641055153,"['Fantasy', 'Komedie']"
Bande de filles,"De 16-jarige Marieme leeft in een door regels geregeerde omgeving. Maar wanneer ze in contact komt met een groep meisjes die de vrijheid heeft afgedwongen, verandert alles.",Films,https://www.npostart.nl/bande-de-filles/20-07-2018/POW_01010040,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/99000/99214.jpg?cb=1410178846,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/99000/99214.jpg?cb=1410178846,['Drama']
"Sjaaks vrouw is dood, dus hij moet iets zeggen","Als zijn vrouw dood gaat, moet Sjaak een manier vinden om afscheid te nemen.",Films,https://www.npostart.nl/sjaaks-vrouw-is-dood-dus-hij-moet-iets-zeggen/13-04-2018/POMS_NTR_13005957,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1131000/1131201.jpg?cb=1633030086,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1131000/1131201.jpg?cb=1633030086,"['Komedie', 'Drama']"
Avond van de Korte Film 2018,"Tv-première van de acht KORT!-films van 2017: Happy Hannah, Sjaaks vrouw is door dus hij moet iets zeggen, Harbour, #YOLO4REAL, Zeep, Wachtkamer, De begrafenis van de verlegen mens en Bestaan is gaan.",Films,https://www.npostart.nl/avond-van-de-korte-film-2018/13-04-2018/VPWON_1283265,https://images.npo.nl/tile/320x180/1034761.jpg,https://images.npo.nl/tile/320x180/1034761.jpg,"['Drama', 'Komedie']"
Wachtkamer,Sophie gaat door een achtbaan van gevoelens als ze moet wachten op de uitslag van het ziekenhuis. Het onderzoeksresultaat moet uitwijzen of ze uitzaaiingen heeft. Tijdens deze onzekere periode beseft Sophie dat ze intens van het leven houdt.,Films,https://www.npostart.nl/wachtkamer/13-04-2018/POMS_NTR_13005958,https://images.npo.nl/tile/320x180/1036166.jpg,https://images.npo.nl/tile/320x180/1036166.jpg,['Drama']
De begrafenis van de verlegen mens,"Op een dag vielen alle verlegen mensen dood neer. Tegelijk, in een klap, allemaal. Een kleine gemeente organiseert een begrafenis voor al haar overleden verlegen inwoners en wil maar al te graag wat zeggen…",Films,https://www.npostart.nl/de-begrafenis-van-de-verlegen-mens/13-04-2018/POMS_NTR_13005961,https://images.npo.nl/tile/320x180/1036162.jpg,https://images.npo.nl/tile/320x180/1036162.jpg,['Komedie']
Bestaan is gaan,"Na de begrafenis van de twintiger Tobias komen vrienden, familie en kennissen samen om hun verlies te delen. We volgen zijn drie beste vrienden steeds dieper de nacht in, in hun zoektocht naar acceptatie.",Films,https://www.npostart.nl/bestaan-is-gaan/13-04-2018/POMS_NTR_13005953,https://images.npo.nl/tile/320x180/1036160.jpg,https://images.npo.nl/tile/320x180/1036160.jpg,['Drama']
3LAB: Nacht van de vernieuwing,Dennis Alink volgt glamrockband Rectum Raiders.,Films,https://www.npostart.nl/3lab-nacht-van-de-vernieuwing/29-07-2018/VPWON_1294674,https://images.npo.nl/tile/320x180/1898658.jpg,https://images.npo.nl/tile/320x180/1898658.jpg,"['Drama', 'Thriller']"
A single man,Na de dood van zijn partner worstelt de homoseksuele professor George Falconer met de betekenis van het leven. Hij leeft in het verleden en kan zich geen beeld van de toekomst vormen.,Films,https://www.npostart.nl/a-single-man/10-08-2018/POW_03905821,https://images.npo.nl/tile/320x180/1063426.jpg,https://images.npo.nl/tile/320x180/1063426.jpg,['Drama']
"I, Daniel Blake","Als de 59-jarige Daniel Blake een hartaanval krijgt moet hij zich een weg zien te banen door het onpersoonlijke en bureaucratische uitkeringssysteem, waardoor hij zijn waardigheid dreigt te verliezen.",Films,https://www.npostart.nl/i-daniel-blake/08-09-2018/POW_03733814,https://images.npo.nl/tile/320x180/1085575.jpg,https://images.npo.nl/tile/320x180/1085575.jpg,['Drama']
Tom Adelaar,"Wanneer de Surinaamse Sharif een oer-Hollandse naam aanneemt om meer sales te scoren voor een opportunistisch callcenter, vervalt hij in een existentiële identiteitscrisis.",Films,https://www.npostart.nl/tom-adelaar/20-10-2018/VPWON_1297249,https://images.npo.nl/tile/320x180/1421667.jpg,https://images.npo.nl/tile/320x180/1421667.jpg,['Drama']
3LAB,"Film over de sterke band tussen zussen, veiligheid bij elkaar zoeken in onveilige situaties en het verliezen van onschuld. Weergegeven in dans en spel.",Films,https://www.npostart.nl/3lab/19-08-2018/VPWON_1295792,https://images.npo.nl/tile/320x180/1080080.jpg,https://images.npo.nl/tile/320x180/1080080.jpg,['Actie']
Free Fight,"De band tussen de twee MMA uitoefenende broers, Joes (22) en Matthias (27), wordt op de spits gedreven nadat hun moeder plotseling overlijdt.",Films,https://www.npostart.nl/free-fight/03-11-2018/VPWON_1297251,https://images.npo.nl/tile/320x180/1105599.jpg,https://images.npo.nl/tile/320x180/1105599.jpg,['Drama']
Zomerbroeders,De laatste lome vakantiedag brengt de zestienjarige Bora door in een klein Turks kustdorpje met zijn zomerbroeders Dursun en Kagan.,Films,https://www.npostart.nl/zomerbroeders/06-10-2018/VPWON_1280831,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1124000/1124207.jpg?cb=1554113692,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1124000/1124207.jpg?cb=1554113692,['Drama']
Mooi geweest,Ooit hebben Nel en Gerard afgesproken omsamen uit het leven te stappen. Het uitvoeren van hun voornemen blijkt lastiger dan gedacht.,Films,https://www.npostart.nl/mooi-geweest/13-10-2018/VPWON_1297248,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1121000/1121524.jpg?cb=1539510575,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/1121000/1121524.jpg?cb=1539510575,['Drama']
Kort!: Yulia & Juliet,"In een jeugdinrichting vinden twee meisjes heil in de liefde voor elkaar. Wanneer één van hen vrij komt, weten zij niet hoe hiermee om te gaan.",Films,https://www.npostart.nl/kort-yulia-juliet/13-12-2018/VPWON_1289841,https://images.npo.nl/tile/320x180/1168058.jpg,https://images.npo.nl/tile/320x180/1168058.jpg,"['Drama', 'Mystery']"
Caos calmo,Kalme chaos is wat Pietro Paladini in zijn hart voelt sinds de plotselinge dood van zijn vrouw. Het is de liefde voor zijn dochter waardoor hij uiteindelijk weer van het leven gaat houden.,Films,https://www.npostart.nl/caos-calmo/23-06-2019/POW_00227902,https://images.npo.nl/tile/320x180/1169925.jpg,https://images.npo.nl/tile/320x180/1169925.jpg,"['Drama', 'Romantiek']"
In Limbo,Vrijgesproken van een dodelijk ingrijpen maar geplaagd door de gevolgen worstelt een politieagent met z'n geweten en aanstaand vaderschap tijdens een verlof in een all-inclusive resort in Griekenland.,Films,https://www.npostart.nl/in-limbo/10-11-2018/VPWON_1297252,https://images.npo.nl/tile/320x180/1105579.jpg,https://images.npo.nl/tile/320x180/1105579.jpg,['Drama']
Drive,"Stuntcoureur Driver verdient bij als bestuurder van vluchtauto's. Wanneer een klus fout afloopt moet Driver doen waar hij goed in is om zichzelf, zijn buurvrouw Irene en haar zoontje te redden: Drive.",Films,https://www.npostart.nl/drive/26-11-2021/POW_04061902,https://images.npo.nl/tile/320x180/1169927.jpg,https://images.npo.nl/tile/320x180/1169927.jpg,"['Misdaad', 'Drama']"
Kort!: Visite,Op een stormachtige dag heeft de weduwe Thea haar zoon Willem op bezoek in haar afgelegen huis. Ze wijst overtuigend zijn idee af om te verhuizen.,Films,https://www.npostart.nl/kort-visite/29-11-2018/VPWON_1289845,https://images.npo.nl/tile/320x180/1105045.jpg,https://images.npo.nl/tile/320x180/1105045.jpg,"['Drama', 'Mystery']"
De Grote Zwaen,"De Amsterdamse schrijver Zwaen raakt eind jaren 90 verzeild in perikelen rond een hasjhandelaar, FIOD-rechercheur en een rijksrechercheur.",Films,https://www.npostart.nl/de-grote-zwaen/20-01-2019/BV_101392056,https://images.npo.nl/tile/320x180/1177859.jpg,https://images.npo.nl/tile/320x180/1177859.jpg,"['Komedie', 'Misdaad']"
Kort!: Gutmensch,Als rechtgeaard 'Gutmensch' is Marjolijn diep geraakt door de vluchtelingencrisis. Ze wil iets doen. Vol goede moed ontfermt ze zich over de Afghaanse Zohre.,Films,https://www.npostart.nl/kort-gutmensch/29-11-2018/VPWON_1289840,https://images.npo.nl/tile/320x180/1105048.jpg,https://images.npo.nl/tile/320x180/1105048.jpg,['Drama']
Kort!: Never forget,"Op een knalhete zomerdag worden twee pubermeisjes opgesloten op een balkon, terwijl op de kermis een groepje jongens op hen wacht.",Films,https://www.npostart.nl/kort-never-forget/06-12-2018/VPWON_1289842,https://images.npo.nl/tile/320x180/1105053.jpg,https://images.npo.nl/tile/320x180/1105053.jpg,['Drama']
Kort!: Dagdromen,Drie middelbare scholieren reflecteren op de afwezigheid van de ernstig zieke Zoë. Middels voice-overs horen we hun diepste gedachten in dit poëtische drieluik.,Films,https://www.npostart.nl/kort-dagdromen/06-12-2018/VPWON_1289837,https://images.npo.nl/tile/320x180/1105088.jpg,https://images.npo.nl/tile/320x180/1105088.jpg,"['Drama', 'Mystery']"
Kort! Mensendagen,Door een speling van het lot wordt een kikker herboren in het lichaam van een mens.,Films,https://www.npostart.nl/kort-mensendagen/06-12-2018/VPWON_1289836,https://images.npo.nl/tile/320x180/1105078.jpg,https://images.npo.nl/tile/320x180/1105078.jpg,"['Drama', 'Mystery']"
Kort!: Polyp,"Djarno (15) is bij zijn ouders op de kermis voor de verjaardag van zijn zusje. Stuurs schopt hij overal tegenaan, omdat zijn vader een beslissing neemt die hun levens zal veranderen.",Films,https://www.npostart.nl/kort-polyp/13-12-2018/VPWON_1289843,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/5000/5938.jpg?cb=1616006114,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/5000/5938.jpg?cb=1616006114,"['Drama', 'Mystery']"
Kort!: Ga niet naar zee,"Wanneer een eenzame, kinderloze man een ballon met een kaartje eraan vindt, grijpt hij zijn kans om de kleuter van wie de ballon afkomstig is, zijn moeizaam vergaarde levenslessen over te dragen.",Films,https://www.npostart.nl/kort-ga-niet-naar-zee/13-12-2018/VPWON_1289838,https://images.npo.nl/tile/320x180/1168062.jpg,https://images.npo.nl/tile/320x180/1168062.jpg,['Drama']
The Founder,Het controversiële verhaal achter de oprichting van de fastfoodketen McDonalds.,Films,https://www.npostart.nl/the-founder/15-03-2019/POW_03575435,https://images.npo.nl/tile/320x180/1200810.jpg,https://images.npo.nl/tile/320x180/1200810.jpg,"['Biografie', 'Drama']"
Jackie,"De moord op John F. Kennedy en de dagen van nationale rouw door de ogen van first lady Jackie. Een periode waarin ze de liefde van haar leven verloor, maar de liefde van het volk won.",Films,https://www.npostart.nl/jackie/20-03-2019/POW_03575433,https://images.npo.nl/tile/320x180/1180443.jpg,https://images.npo.nl/tile/320x180/1180443.jpg,"['Biografie', 'Drama']"
Black Out,"Ex-crimineel Jos Vreewijk wordt de dag voor zijn huwelijk wakker met een lijk, een pistool in zijn hand en een black-out.",Films,https://www.npostart.nl/black-out/20-03-2019/BV_101392553,https://images.npo.nl/tile/320x180/1200981.jpg,https://images.npo.nl/tile/320x180/1200981.jpg,"['Misdaad', 'Komedie']"
Op De Dijk,Vijftien jaar na de nieuwjaarsbrand in Volendam zijn oude wonden nog niet geheeld.,Films,https://www.npostart.nl/op-de-dijk/06-04-2019/VPWON_1304899,https://images.npo.nl/tile/320x180/1208967.jpg,https://images.npo.nl/tile/320x180/1208967.jpg,['Drama']
Son of Saul,"Oktober 1944, Auschwitz-Birkenau. Saul werkt in het crematorium, waar hij in het lijk van een jongetje zijn zoon denkt te herkennen.",Films,https://www.npostart.nl/son-of-saul/04-05-2019/POW_03047473,https://images.npo.nl/tile/320x180/1217511.jpg,https://images.npo.nl/tile/320x180/1217511.jpg,"['Drama', 'Oorlog']"
Cop VS Killer,"Vier dagen en nachten uit het leven van een meedogenloze crimineel, op wie door iedereen jacht wordt gemaakt. Mirko Narain moet anderen vermoorden om zelf in leven te blijven.",Films,https://www.npostart.nl/cop-vs-killer/27-03-2019/AT_2118081,https://images.npo.nl/tile/320x180/1206356.jpg,https://images.npo.nl/tile/320x180/1206356.jpg,"['Misdaad', 'Thriller']"
Clouds of Sils Maria,Actrice Maria Enders ziet zich geconfronteerd met de eindigheid van haar carrière wanneer ze gevraagd wordt voor de rol van de oudere Helena in plaats van de jeugdige Sigrid.,Films,https://www.npostart.nl/clouds-of-sils-maria/08-06-2019/POW_02536933,https://images.npo.nl/tile/320x180/1111278.jpg,https://images.npo.nl/tile/320x180/1111278.jpg,['Drama']
Dames 4,De eigenzinnige dertiger Wyne heeft er maar moeite mee dat al haar vriendinnen bezig zijn met hypotheken en kinderen krijgen. Ze besluit een voetbalteam op te gaan zetten.,Films,https://www.npostart.nl/dames-4/26-06-2019/BV_101393555,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/101000/101786.jpg?cb=1519227766,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/101000/101786.jpg?cb=1519227766,"['Komedie', 'Sport']"
Boy 7,Sam wordt midden in een drukke metro wakker en weet hij niet hoe hij daar terecht is gekomen. Hij weet zelfs niet hoe hij heet. Sam is zijn geheugen kwijt.,Films,https://www.npostart.nl/boy-7/23-06-2019/KN_1708198,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/98000/98137.jpg?cb=1633076475,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/98000/98137.jpg?cb=1633076475,"['Thriller', 'Sciencefiction']"
Zappbios: Joe all alone,"Joe is alleen thuisgelaten door zijn moeder. Als hij in de wc een tas met geld vindt, zijn moeder niet terugkomt van vakantie en er ongure types langskomen, beseft Joe dat hij moet vluchten.",Films,https://www.npostart.nl/zappbios-joe-all-alone/30-06-2019/POW_04287288,https://images.npo.nl/tile/320x180/1249539.jpg,https://images.npo.nl/tile/320x180/1249539.jpg,['Drama']
Three Generations,Filmdrama over de wens van de New Yorkse tiener Ray om van geslacht te veranderen en de reactie hierop van de mensen om haar heen.,Films,https://www.npostart.nl/three-generations/31-07-2019/POW_03575434,https://images.npo.nl/tile/320x180/1233361.jpg,https://images.npo.nl/tile/320x180/1233361.jpg,"['Komedie', 'Drama']"
Zappbios Kort: Kop op,"Drie vrienden vinden een gedumpte wasmachine die vreemde krachten bezit. Wanneer ze in de wastrommel kijken, worden hun hoofden verwisseld. Nu moeten ze als een ander naar huis.",Films,https://www.npostart.nl/zappbios-kort-kop-op/01-09-2019/VPWON_1254076,https://images.npo.nl/tile/320x180/838734.jpg,https://images.npo.nl/tile/320x180/838734.jpg,"['Western', 'Actie']"
Zappbios: Red dog - true Blue,"Red dog - true Blue is een hartverwarmende, op ware feiten gebaseerde, familiefilm over de vriendschap tussen een jongetje op de drempel van de volwassenheid en zijn trouwe hond.",Films,https://www.npostart.nl/zappbios-red-dog-true-blue/25-08-2019/POW_04335199,https://images.npo.nl/tile/320x180/1255041.jpg,https://images.npo.nl/tile/320x180/1255041.jpg,['Familie']
Nijntje de film,"Nijntje, Nina, Knorretje, vader en moeder Pluis en hun hondje Snuffie zitten in de trein op weg naar de dierentuin. Vader en moeder hebben een speurtocht uitgezet met een schat aan het eind.",Films,https://www.npostart.nl/nijntje-de-film/04-10-2019/KN_1710281,https://images.npo.nl/tile/320x180/1250695.jpg,https://images.npo.nl/tile/320x180/1250695.jpg,"['Animatie', 'Familie']"
Eddy & Coby,"Een overspelige huisvrouw, een geldbeluste personal trainer, een verlamde maffiabaas en een kettingzaag: drie geschifte personen, één chaotische bende.",Films,https://www.npostart.nl/eddy-coby/15-07-2019/VPWON_1307584,https://images.npo.nl/tile/320x180/1237128.jpg,https://images.npo.nl/tile/320x180/1237128.jpg,"['Komedie', 'Drama']"
Quiz,"Leo heeft net de laatste opnamen van het seizoen van de quiz achter de rug en spoedt zich naar het restaurant waar hij wat tijd met zijn gezin door kan brengen. Althans, dat is de bedoeling...",Films,https://www.npostart.nl/quiz/25-10-2019/AT_2128035,https://images.npo.nl/tile/320x180/1280402.jpg,https://images.npo.nl/tile/320x180/1280402.jpg,['Thriller']
The Daughter,Christian keert na een jarenlang verblijf in Amerika terug naar zijn ouderlijk huis voor het huwelijk van zijn vader Henry met de veel jongere Anna.,Films,https://www.npostart.nl/the-daughter/07-12-2019/POW_03425331,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/157000/157250.jpg?cb=1485173938,https://weserv.moviemeter.nl/?url=https://www.moviemeter.nl/images/cover/157000/157250.jpg?cb=1485173938,['Drama']
